pedestrianId simTime endTime-PID1 startX-PID1 startY-PID1 endX-PID1 endY-PID1 targetId-PID2
-1 0 150 6.2 33 6.2 33 -1
-1 0 150 15 33 15 33 -1
-1 0 150 23.8 33 23.8 33 -1
1 0.0 0.5668740024871254 13.86814628297362 47.201 13.86814628297362 46.53869965934792 8
2 0.0 0.5718251811403601 14.27014628297362 47.201 14.84731892986695 46.70404979343738 8
1 0.5668740024871254 1.1337480049742508 13.86814628297362 46.53869965934792 14.132148742139481 45.93129168872007 8
2 0.5718251811403601 1.1436503622807201 14.84731892986695 46.70404979343738 15.27212869967419 46.07189124402053 8
1 1.1337480049742508 1.700622007461376 14.132148742139481 45.93129168872007 13.850496882355547 45.331863652081715 3
2 1.1436503622807201 1.7154755434210802 15.27212869967419 46.07189124402053 15.529749859558738 45.29902776436687 5
1 1.700622007461376 2.2674960099485015 13.850496882355547 45.331863652081715 13.602134254611016 44.75235085401115 3
2 1.7154755434210802 2.2873007245614403 15.529749859558738 45.29902776436687 15.835606547680324 44.62324115321064 5
3 2.0 2.5580246719898385 13.86814628297362 47.201 13.86814628297362 46.463867470473474 8
4 2.0 2.63377888225416 14.27014628297362 47.201 14.727327787349994 46.576978911449665 8
1 2.2674960099485015 2.834370012435627 13.602134254611016 44.75235085401115 13.353771626866486 44.17283805594058 3
2 2.2873007245614403 2.8591259057018004 15.835606547680324 44.62324115321064 16.11881296448648 43.86511449384891 5
3 2.5580246719898385 3.116049343979677 13.86814628297362 46.463867470473474 13.637792367496582 45.772805724042335 3
4 2.63377888225416 3.26755776450832 14.727327787349994 46.576978911449665 14.727327787349994 45.785295237744066 8
1 2.834370012435627 3.4012440149227525 13.353771626866486 44.17283805594058 13.105408999121956 43.59332525787001 3
2 2.8591259057018004 3.4309510868421604 16.11881296448648 43.86511449384891 16.504207193839786 43.231310781751944 5
3 3.116049343979677 3.6740740159695155 13.637792367496582 45.772805724042335 13.637792367496582 45.03567319451581 3
4 3.26755776450832 3.9013366467624797 14.727327787349994 45.785295237744066 15.322844236535333 45.263640948044745 5
1 3.4012440149227525 3.968118017409878 13.105408999121956 43.59332525787001 12.77967604418357 43.01666263267659 3
2 3.4309510868421604 4.0027762679825205 16.504207193839786 43.231310781751944 16.846408152375222 42.57318134048365 5
3 3.6740740159695155 4.232098687959354 13.637792367496582 45.03567319451581 13.361367668924133 44.39068223118009 3
4 3.9013366467624797 4.53511552901664 15.322844236535333 45.263640948044745 15.629636018585845 44.549564012912036 5
1 3.968118017409878 4.534992019897003 12.77967604418357 43.01666263267659 12.414007923934928 42.464459257947965 3
2 4.0027762679825205 4.574601449122881 16.846408152375222 42.57318134048365 16.993030955029266 41.76193732489442 5
3 4.232098687959354 4.790123359949193 13.361367668924133 44.39068223118009 12.969756828076427 43.76617817561541 3
5 4.3999999999999995 5.083299709081618 13.86814628297362 47.201 13.868146282973623 46.49072774815978 8
6 4.3999999999999995 4.946220621877756 14.27014628297362 47.201 14.928105889372079 46.844182672954176 8
1 4.534992019897003 5.101866022384129 12.414007923934928 42.464459257947965 12.165645296190398 41.8849464598774 3
4 4.53511552901664 5.1688944112707995 15.629636018585845 44.549564012912036 16.06641518299857 43.889270895617194 5
2 4.574601449122881 5.146426630263241 16.993030955029266 41.76193732489442 17.32444857584756 41.02361201260566 5
3 4.790123359949193 5.348148031939031 12.969756828076427 43.76617817561541 12.693332129503979 43.121187212279686 3
6 4.946220621877756 5.492441243755512 14.928105889372079 46.844182672954176 14.928105889372079 46.0340285975965 8
5 5.083299709081618 5.766599418163236 13.868146282973623 46.49072774815978 13.5224754701832 45.87024538667075 3
1 5.101866022384129 5.668740024871254 12.165645296190398 41.8849464598774 11.917282668445868 41.30543366180683 3
2 5.146426630263241 5.718251811403601 17.32444857584756 41.02361201260566 17.67489723357305 40.36983713102552 5
4 5.1688944112707995 5.802673293524959 16.06641518299857 43.889270895617194 16.180319971526686 43.10582419139132 5
3 5.348148031939031 5.90617270392887 12.693332129503979 43.121187212279686 12.41690743093153 42.47619624894398 3
6 5.492441243755512 6.0386618656332685 14.928105889372079 46.0340285975965 14.624298111112951 45.32514378165854 3
1 5.668740024871254 6.2356140273583796 11.917282668445868 41.30543366180683 11.60863078124164 40.719450937016134 3
2 5.718251811403601 6.290076992543961 17.67489723357305 40.36983713102552 18.272779857233193 39.89800650415847 5
5 5.766599418163236 6.449899127244854 13.5224754701832 45.87024538667075 13.27362731065438 45.23263323750365 3
4 5.802673293524959 6.436452175779119 16.180319971526686 43.10582419139132 16.576604411416223 42.42046174573687 5
3 5.90617270392887 6.464197375918708 12.41690743093153 42.47619624894398 12.140482732359082 41.831205285608256 3
7 6.000000000000001 6.632399126358235 13.86814628297362 47.201 13.868146282973619 46.425767920479736 8
8 6.000000000000001 6.7653376402257805 14.27014628297362 47.201 14.623930197741945 46.66716832317267 8
6 6.0386618656332685 6.584882487511025 14.624298111112951 45.32514378165854 14.410890193861313 44.55898619075644 3
1 6.2356140273583796 6.802488029845505 11.60863078124164 40.719450937016134 11.36026815349711 40.13993813894557 3
2 6.290076992543961 6.861902173684321 18.272779857233193 39.89800650415847 18.51812844320209 39.11097463031184 5
4 6.436452175779119 7.070231058033279 16.576604411416223 42.42046174573687 16.969823359734637 41.82647170027725 5
5 6.449899127244854 7.133198836326472 13.27362731065438 45.23263323750365 13.164376788094946 44.58558560982208 3
3 6.464197375918708 7.022222047908547 12.140482732359082 41.831205285608256 11.864058033786634 41.18621432227255 3
6 6.584882487511025 7.131103109388781 14.410890193861313 44.55898619075644 14.107082415602182 43.85010137481848 3
7 6.632399126358235 7.26479825271647 13.868146282973619 46.425767920479736 13.577434253153521 45.747439850899504 3
8 6.7653376402257805 7.530675280451561 14.623930197741945 46.66716832317267 14.623930197741943 46.0267471199532 8
1 6.802488029845505 7.3693620323326305 11.36026815349711 40.13993813894557 11.11190552575258 39.560425340875 3
2 6.861902173684321 7.433727354824681 18.51812844320209 39.11097463031184 19.13899828092926 38.66983019055868 5
3 7.022222047908547 7.580246719898385 11.864058033786634 41.18621432227255 11.587633335214186 40.541223358936826 3
4 7.070231058033279 7.704009940287439 16.969823359734637 41.82647170027725 17.120598774115876 41.04927815061914 5
6 7.131103109388781 7.677323731266537 14.107082415602182 43.85010137481848 13.508050496203403 43.30465624892581 3
5 7.133198836326472 7.81649854540809 13.164376788094946 44.58558560982208 12.755456856085825 44.07236947759952 3
7 7.26479825271647 7.897197379074704 13.577434253153521 45.747439850899504 13.28672222333342 45.06911178131927 3
1 7.3693620323326305 7.936236034819756 11.11190552575258 39.560425340875 10.863542898008049 38.98091254280443 3
2 7.433727354824681 8.005552535965041 19.13899828092926 38.66983019055868 19.44003205944257 37.90237089959826 5
